origh;resph;mehodCount;uriCount;useragentCount;requestbodylen_Mean;responsebodylenMean;Ano;Mes;dia;diasemana;hora;minuto;RecordCount
192.168.202.110;192.168.27.152;1242;1242;1242;0.000000;1.302.620.773;2012;3;16;6;13;21;1242
192.168.202.110;192.168.27.203;1295;1295;1295;0.696525;528.813.127;2012;3;16;6;13;21;1295
192.168.204.70;192.168.202.78;12;12;12;0.000000;1.075.750.000;2012;3;16;6;13;21;12
192.168.202.102;192.168.22.152;1;1;1;4.869.000.000;1.394.000.000;2012;3;16;6;13;21;1
192.168.202.90;192.168.21.101;2;2;2;91.000.000;134.000.000;2012;3;16;6;13;21;2
192.168.202.102;192.168.23.101;3;3;3;123.333.333;79.333.333;2012;3;16;6;13;21;3
192.168.202.110;192.168.27.253;153;153;153;0.000000;285.228.758;2012;3;16;6;13;22;153
192.168.202.102;192.168.26.103;36;36;36;68.277.778;1.167.833.333;2012;3;16;6;13;22;36
192.168.202.110;192.168.27.202;2901;2901;2901;1.705.274;1.298.429.852;2012;3;16;6;13;22;2901
192.168.202.110;192.168.27.102;2511;2511;2511;0.405416;1.062.166.069;2012;3;16;6;13;22;2511
192.168.202.110;192.168.27.203;1653;1653;1653;0.000000;2.741.046.582;2012;3;16;6;13;22;1653
192.168.202.102;192.168.28.102;1;1;1;0.000000;0.000000;2012;3;16;6;13;22;1
192.168.202.90;192.168.21.101;5;5;5;17.600.000;177.000.000;2012;3;16;6;13;22;5
192.168.26.100;192.168.202.82;1;1;1;99.000.000;0.000000;2012;3;16;6;13;22;1
192.168.202.102;192.168.23.101;20;20;20;161.550.000;23.800.000;2012;3;16;6;13;22;20
192.168.202.102;192.168.21.103;2;2;2;0.000000;753.000.000;2012;3;16;6;13;22;2
192.168.202.102;192.168.22.101;9;9;9;69.777.778;238.000.000;2012;3;16;6;13;22;9
192.168.202.102;192.168.26.253;1;1;1;107.000.000;293.000.000;2012;3;16;6;13;22;1
192.168.202.102;192.168.23.152;1;1;1;0.000000;418.000.000;2012;3;16;6;13;22;1
192.168.202.110;192.168.27.203;6895;6895;6895;1.193.038;1.073.310.660;2012;3;16;6;13;23;6895
192.168.202.110;192.168.27.102;139;139;139;2.748.201;1.141.561.151;2012;3;16;6;13;23;139
192.168.202.90;192.168.21.101;16;16;16;0.000000;522.875.000;2012;3;16;6;13;23;16
192.168.202.102;192.168.21.103;3;3;3;1.623.000.000;718.333.333;2012;3;16;6;13;23;3
192.168.202.102;192.168.23.253;1;1;1;0.000000;358.000.000;2012;3;16;6;13;23;1
192.168.27.100;192.168.202.82;1;1;1;99.000.000;0.000000;2012;3;16;6;13;23;1
192.168.204.45;192.168.21.25;1;1;1;0.000000;326.000.000;2012;3;16;6;13;23;1
192.168.202.110;192.168.27.203;9519;9519;9519;1.755.752;1.177.850.825;2012;3;16;6;13;24;9519
192.168.204.45;192.168.21.101;1;1;1;0.000000;526.000.000;2012;3;16;6;13;24;1
192.168.202.110;192.168.27.253;1576;1576;1576;0.000000;2.860.667.513;2012;3;16;6;13;24;1576
192.168.202.102;192.168.26.103;6;6;6;54.000.000;1.199.333.333;2012;3;16;6;13;24;6
192.168.202.102;192.168.22.152;1;1;1;138.223.000.000;1.166.000.000;2012;3;16;6;13;24;1
192.168.202.102;192.168.21.103;1;1;1;870.000.000;1.166.000.000;2012;3;16;6;13;24;1
192.168.202.102;192.168.22.253;9;9;9;69.777.778;297.666.667;2012;3;16;6;13;24;9
192.168.202.90;192.168.21.101;9;9;9;0.000000;366.555.556;2012;3;16;6;13;24;9
192.168.202.110;192.168.27.203;6706;6706;6706;0.693111;1.149.797.644;2012;3;16;6;13;25;6706
192.168.202.110;192.168.27.253;568;568;568;0.000000;13.113.830.986;2012;3;16;6;13;25;568
192.168.204.45;192.168.21.25;10;10;10;0.000000;326.000.000;2012;3;16;6;13;25;10
192.168.204.45;192.168.21.101;14;14;14;0.000000;109.142.857;2012;3;16;6;13;25;14
192.168.202.102;192.168.27.101;1;1;1;107.000.000;238.000.000;2012;3;16;6;13;25;1
192.168.202.90;192.168.21.101;25;25;25;6.440.000;448.920.000;2012;3;16;6;13;25;25
192.168.202.102;192.168.26.152;1;1;1;0.000000;418.000.000;2012;3;16;6;13;25;1
192.168.202.102;192.168.21.103;3;3;3;0.000000;771.666.667;2012;3;16;6;13;25;3
192.168.202.102;192.168.25.253;3;3;3;123.333.333;295.000.000;2012;3;16;6;13;25;3
192.168.202.110;192.168.27.203;8029;8029;8029;0.112343;1.158.342.508;2012;3;16;6;13;26;8029
192.168.202.110;192.168.27.253;522;522;522;0.000000;13.323.289.272;2012;3;16;6;13;26;522
192.168.202.90;192.168.21.101;6;6;6;0.000000;585.000.000;2012;3;16;6;13;26;6
192.168.28.100;192.168.202.82;1;1;1;99.000.000;0.000000;2012;3;16;6;13;26;1
192.168.202.102;192.168.21.103;4;4;4;27.221.250.000;1.211.250.000;2012;3;16;6;13;26;4
192.168.202.102;192.168.25.253;20;20;20;160.950.000;295.000.000;2012;3;16;6;13;26;20
192.168.202.90;192.168.22.101;13;13;13;2.384.615;3.256.384.615;2012;3;16;6;13;26;13
192.168.202.102;192.168.23.101;1;1;1;0.000000;238.000.000;2012;3;16;6;13;27;1
192.168.202.102;192.168.21.103;1;1;1;36.192.000.000;1.304.000.000;2012;3;16;6;13;27;1
192.168.202.102;192.168.23.253;2;2;2;271.500.000;319.500.000;2012;3;16;6;13;27;2
192.168.202.90;192.168.22.101;8;8;8;16.875.000;1.172.875.000;2012;3;16;6;13;27;8
192.168.202.110;192.168.27.101;1208;1208;1208;0.373344;243.356.788;2012;3;16;6;13;27;1208
192.168.202.110;192.168.27.101;127;127;127;0.000000;254.960.630;2012;3;16;6;13;28;127
192.168.202.90;192.168.22.101;9;9;9;15.000.000;1.243.888.889;2012;3;16;6;13;28;9
192.168.202.103;192.168.24.203;3;3;3;0.000000;251.666.667;2012;3;16;6;13;28;3
192.168.202.102;192.168.22.152;1;1;1;870.000.000;1.166.000.000;2012;3;16;6;13;28;1
192.168.202.102;192.168.21.253;1;1;1;107.000.000;293.000.000;2012;3;16;6;13;28;1
192.168.202.102;192.168.26.253;2;2;2;130.500.000;295.000.000;2012;3;16;6;13;28;2
192.168.202.102;192.168.26.253;13;13;13;165.692.308;295.000.000;2012;3;16;6;13;29;13
192.168.24.100;192.168.202.82;1;1;1;94.000.000;0.000000;2012;3;16;6;13;29;1
192.168.202.103;192.168.229.156;38;38;38;0.000000;6.014.447.368;2012;3;16;6;13;29;38
192.168.202.110;192.168.27.101;2368;2368;2368;2.560.811;340.095.017;2012;3;16;6;13;29;2368
192.168.202.102;192.168.23.101;2;2;2;271.500.000;238.000.000;2012;3;16;6;13;29;2
192.168.202.110;192.168.27.101;421;421;421;1.071.259;337.142.518;2012;3;16;6;13;30;421
192.168.202.102;192.168.26.253;8;8;8;148.250.000;295.000.000;2012;3;16;6;13;30;8
192.168.202.102;192.168.28.202;1;1;1;0.000000;310.000.000;2012;3;16;6;13;30;1
192.168.202.103;192.168.229.156;8;8;8;1.750.000;3.669.250.000;2012;3;16;6;13;30;8
192.168.202.102;192.168.23.253;1;1;1;207.000.000;298.000.000;2012;3;16;6;13;30;1
192.168.202.102;192.168.25.253;1;1;1;0.000000;358.000.000;2012;3;16;6;13;30;1
192.168.202.102;192.168.26.152;1;1;1;0.000000;1.088.000.000;2012;3;16;6;13;30;1
192.168.202.102;192.168.24.101;3;3;3;85.333.333;238.000.000;2012;3;16;6;13;30;3
192.168.202.102;192.168.24.101;6;6;6;62.000.000;238.000.000;2012;3;16;6;13;31;6
192.168.202.102;192.168.26.103;1;1;1;107.000.000;1.266.000.000;2012;3;16;6;13;31;1
192.168.202.110;192.168.27.253;576;576;576;0.489583;913.557.292;2012;3;16;6;13;31;576
192.168.202.102;192.168.21.152;1;1;1;0.000000;418.000.000;2012;3;16;6;13;31;1
192.168.202.110;192.168.27.253;1256;1256;1256;2.918.790;789.371.019;2012;3;16;6;13;32;1256
192.168.203.64;192.168.202.78;30;30;30;0.000000;18.696.266.667;2012;3;16;6;13;32;30
192.168.202.102;192.168.22.152;1;1;1;0.000000;1.149.000.000;2012;3;16;6;13;32;1
192.168.202.102;192.168.27.101;3;3;3;123.333.333;0.000000;2012;3;16;6;13;32;3
192.168.202.103;192.168.229.156;11;11;11;5.272.727;2.722.545.455;2012;3;16;6;13;32;11
192.168.202.76;192.168.229.156;8;8;8;0.000000;2.042.750.000;2012;3;16;6;13;32;8
192.168.202.110;192.168.27.253;1259;1259;1259;0.425735;840.907.069;2012;3;16;6;13;33;1259
192.168.202.76;192.168.229.156;31;31;31;0.000000;7.718.129.032;2012;3;16;6;13;33;31
192.168.202.103;192.168.229.156;2;2;2;32.000.000;5.190.500.000;2012;3;16;6;13;33;2
192.168.203.45;192.168.28.152;100;100;100;0.000000;13.400.950.000;2012;3;16;6;13;33;100
192.168.202.102;192.168.27.101;20;20;20;161.550.000;0.000000;2012;3;16;6;13;33;20
192.168.204.70;192.168.202.78;1;1;1;0.000000;2.549.000.000;2012;3;16;6;13;33;1
192.168.203.61;192.168.202.78;3;3;3;0.000000;6.737.000.000;2012;3;16;6;13;33;3
192.168.202.110;192.168.27.253;1095;1095;1095;1.520.548;1.000.729.680;2012;3;16;6;13;34;1095
192.168.202.103;192.168.22.103;12;12;12;0.000000;13.800.416.667;2012;3;16;6;13;34;12
192.168.204.70;192.168.202.78;11;11;11;0.000000;260.268.545.455;2012;3;16;6;13;34;11
192.168.203.45;192.168.28.152;2;2;2;0.000000;74.005.000.000;2012;3;16;6;13;34;2
192.168.202.102;192.168.28.203;1;1;1;0.000000;310.000.000;2012;3;16;6;13;34;1
192.168.202.102;192.168.23.101;2;2;2;103.500.000;238.000.000;2012;3;16;6;13;34;2
192.168.202.110;192.168.27.253;812;812;812;0.161330;995.302.956;2012;3;16;6;13;35;812
192.168.202.102;192.168.23.253;3;3;3;113.333.333;296.666.667;2012;3;16;6;13;35;3
192.168.202.102;192.168.25.253;1;1;1;543.000.000;335.000.000;2012;3;16;6;13;35;1
192.168.202.110;192.168.27.253;793;793;793;4.380.832;1.023.118.537;2012;3;16;6;13;36;793
192.168.202.102;192.168.25.253;1;1;1;0.000000;304.000.000;2012;3;16;6;13;36;1
192.168.202.102;192.168.23.253;1;1;1;0.000000;292.000.000;2012;3;16;6;13;36;1
192.168.202.102;192.168.26.253;1;1;1;0.000000;358.000.000;2012;3;16;6;13;36;1
192.168.202.102;192.168.26.101;9;9;9;69.777.778;238.000.000;2012;3;16;6;13;36;9
192.168.202.110;192.168.27.253;836;836;836;1.211.722;894.651.914;2012;3;16;6;13;37;836
192.168.202.102;192.168.23.253;2;2;2;1.581.500.000;299.000.000;2012;3;16;6;13;37;2
192.168.26.100;192.168.202.82;1;1;1;99.000.000;0.000000;2012;3;16;6;13;37;1
192.168.202.102;192.168.23.103;1;1;1;0.000000;1.088.000.000;2012;3;16;6;13;37;1
192.168.202.110;192.168.27.253;822;822;822;0.093674;821.149.635;2012;3;16;6;13;38;822
192.168.202.102;192.168.22.101;1;1;1;107.000.000;238.000.000;2012;3;16;6;13;38;1
192.168.202.102;192.168.23.253;1;1;1;0.000000;292.000.000;2012;3;16;6;13;38;1
192.168.27.100;192.168.202.82;1;1;1;99.000.000;0.000000;2012;3;16;6;13;38;1
192.168.202.110;192.168.27.253;662;662;662;0.288520;903.808.157;2012;3;16;6;13;39;662
192.168.203.61;192.168.202.78;3;3;3;0.000000;3.369.666.667;2012;3;16;6;13;39;3
192.168.202.102;192.168.26.103;1;1;1;4.869.000.000;1.394.000.000;2012;3;16;6;13;39;1
192.168.202.76;192.168.229.156;8;8;8;99.250.000;7.170.375.000;2012;3;16;6;13;39;8
192.168.202.102;192.168.23.253;2;2;2;3.642.000.000;299.000.000;2012;3;16;6;13;39;2
192.168.202.102;192.168.21.253;8;8;8;148.125.000;295.000.000;2012;3;16;6;13;40;8
192.168.202.94;192.168.28.101;1;1;1;0.000000;526.000.000;2012;3;16;6;13;40;1
192.168.202.94;192.168.28.25;1;1;1;0.000000;326.000.000;2012;3;16;6;13;40;1
192.168.202.94;192.168.28.102;2;2;2;0.000000;1.657.500.000;2012;3;16;6;13;40;2
192.168.202.94;192.168.28.103;2;2;2;0.000000;182.500.000;2012;3;16;6;13;40;2
192.168.202.102;192.168.22.152;1;1;1;0.000000;0.000000;2012;3;16;6;13;40;1
192.168.202.102;192.168.23.253;3;3;3;916.000.000;296.666.667;2012;3;16;6;13;40;3
192.168.202.94;192.168.28.152;1;1;1;0.000000;0.000000;2012;3;16;6;13;40;1
192.168.202.115;192.168.23.152;18;18;18;0.000000;873.666.667;2012;3;16;6;13;40;18
192.168.202.102;192.168.21.253;15;15;15;160.800.000;295.000.000;2012;3;16;6;13;41;15
192.168.202.94;192.168.28.152;1;1;1;0.000000;326.000.000;2012;3;16;6;13;41;1
192.168.202.94;192.168.28.202;1;1;1;0.000000;78.000.000;2012;3;16;6;13;41;1
192.168.202.94;192.168.28.203;2;2;2;0.000000;5.745.000.000;2012;3;16;6;13;41;2
192.168.202.94;192.168.28.252;4;4;4;0.000000;392.000.000;2012;3;16;6;13;41;4
192.168.202.94;192.168.28.253;3;3;3;0.000000;1.347.666.667;2012;3;16;6;13;41;3
192.168.202.115;192.168.23.152;1;1;1;0.000000;1.091.000.000;2012;3;16;6;13;41;1
192.168.202.102;192.168.23.253;3;3;3;94.617.000.000;296.666.667;2012;3;16;6;13;41;3
192.168.203.61;192.168.202.78;2;2;2;0.000000;9.866.000.000;2012;3;16;6;13;41;2
192.168.202.103;192.168.22.103;2;2;2;0.000000;1.166.000.000;2012;3;16;6;13;42;2
192.168.202.94;192.168.28.252;1;1;1;0.000000;0.000000;2012;3;16;6;13;42;1
192.168.202.103;192.168.24.103;3;3;3;0.000000;1.166.000.000;2012;3;16;6;13;42;3
192.168.202.102;192.168.23.101;3;3;3;113.333.333;79.333.333;2012;3;16;6;13;43;3
192.168.202.102;192.168.25.253;1;1;1;207.000.000;298.000.000;2012;3;16;6;13;43;1
192.168.202.102;192.168.27.101;1;1;1;0.000000;238.000.000;2012;3;16;6;13;43;1
192.168.202.102;192.168.26.253;2;2;2;271.500.000;319.500.000;2012;3;16;6;13;43;2
192.168.202.102;192.168.24.253;9;9;9;69.777.778;297.666.667;2012;3;16;6;13;43;9
192.168.202.102;192.168.22.253;1;1;1;107.000.000;293.000.000;2012;3;16;6;13;44;1
192.168.202.102;192.168.23.101;1;1;1;0.000000;238.000.000;2012;3;16;6;13;44;1
192.168.202.102;192.168.28.103;1;1;1;0.000000;418.000.000;2012;3;16;6;13;44;1
192.168.24.100;192.168.202.82;1;1;1;94.000.000;0.000000;2012;3;16;6;13;44;1
192.168.202.102;192.168.22.152;1;1;1;0.000000;1.323.000.000;2012;3;16;6;13;44;1
192.168.202.102;192.168.22.152;7;7;7;0.000000;1.264.285.714;2012;3;16;6;13;45;7
192.168.202.102;192.168.23.101;2;2;2;1.578.500.000;0.000000;2012;3;16;6;13;45;2
192.168.202.102;192.168.23.253;1;1;1;0.000000;304.000.000;2012;3;16;6;13;45;1
192.168.202.102;192.168.25.253;1;1;1;0.000000;292.000.000;2012;3;16;6;13;45;1
192.168.202.102;192.168.22.152;1;1;1;0.000000;912.000.000;2012;3;16;6;13;46;1
192.168.202.102;192.168.23.101;1;1;1;0.000000;238.000.000;2012;3;16;6;13;46;1
192.168.202.102;192.168.25.253;2;2;2;170.000.000;299.000.000;2012;3;16;6;13;46;2
192.168.203.61;192.168.201.2;21;21;21;2.476.190;27.647.142.857;2012;3;16;6;13;46;21
192.168.202.102;192.168.21.253;1;1;1;0.000000;358.000.000;2012;3;16;6;13;46;1
192.168.202.102;192.168.27.101;2;2;2;271.500.000;238.000.000;2012;3;16;6;13;46;2
192.168.202.102;192.168.21.101;9;9;9;69.777.778;238.000.000;2012;3;16;6;13;46;9
192.168.202.102;192.168.26.253;1;1;1;207.000.000;298.000.000;2012;3;16;6;13;46;1
192.168.202.102;192.168.28.152;1;1;1;0.000000;418.000.000;2012;3;16;6;13;46;1
192.168.202.102;192.168.22.101;10;10;10;155.700.000;0.000000;2012;3;16;6;13;47;10
192.168.202.102;192.168.25.253;1;1;1;0.000000;292.000.000;2012;3;16;6;13;47;1
192.168.202.102;192.168.23.101;2;2;2;3.642.000.000;0.000000;2012;3;16;6;13;47;2
192.168.202.90;192.168.21.101;19;19;19;0.000000;512.052.632;2012;3;16;6;13;47;19
192.168.202.76;192.168.229.156;8;8;8;0.000000;9.804.625.000;2012;3;16;6;13;47;8
192.168.202.102;192.168.25.253;2;2;2;1.575.500.000;299.000.000;2012;3;16;6;13;48;2
192.168.202.90;192.168.21.101;15;15;15;9.866.667;274.133.333;2012;3;16;6;13;48;15
192.168.202.102;192.168.22.101;13;13;13;156.923.077;0.000000;2012;3;16;6;13;48;13
192.168.202.76;192.168.229.156;10;10;10;0.000000;4.502.900.000;2012;3;16;6;13;48;10
192.168.202.102;192.168.23.253;4;4;4;0.000000;309.000.000;2012;3;16;6;13;48;4
192.168.202.112;192.168.28.152;63;63;63;0.000000;6.493.650.794;2012;3;16;6;13;48;63
192.168.204.45;192.168.202.78;31;31;31;0.000000;17.808.290.323;2012;3;16;6;13;48;31
192.168.202.102;192.168.23.101;3;3;3;916.000.000;79.333.333;2012;3;16;6;13;48;3
192.168.202.87;192.168.201.2;12;12;12;5.166.667;2.224.416.667;2012;3;16;6;13;48;12
192.168.202.102;192.168.22.152;1;1;1;0.000000;1.151.000.000;2012;3;16;6;13;48;1
192.168.202.102;192.168.21.253;2;2;2;271.500.000;319.500.000;2012;3;16;6;13;48;2
192.168.202.102;192.168.22.103;6;6;6;59.666.667;1.199.333.333;2012;3;16;6;13;48;6
192.168.202.102;192.168.27.101;2;2;2;103.500.000;238.000.000;2012;3;16;6;13;48;2
192.168.202.102;192.168.23.253;19;19;19;0.000000;309.000.000;2012;3;16;6;13;49;19
192.168.202.76;192.168.229.156;11;11;11;0.000000;3.551.818.182;2012;3;16;6;13;49;11
192.168.202.102;192.168.22.103;130;130;130;83.569.231;1.164.915.385;2012;3;16;6;13;49;130
192.168.202.102;192.168.25.253;1;1;1;0.000000;292.000.000;2012;3;16;6;13;49;1
192.168.202.102;192.168.24.101;1;1;1;107.000.000;238.000.000;2012;3;16;6;13;49;1
192.168.202.112;192.168.28.152;30;30;30;0.000000;21.190.400.000;2012;3;16;6;13;49;30
192.168.202.87;192.168.201.2;4;4;4;0.000000;2.964.000.000;2012;3;16;6;13;49;4
192.168.202.90;192.168.21.101;3;3;3;13.333.333;279.666.667;2012;3;16;6;13;49;3
192.168.202.102;192.168.26.253;3;3;3;113.333.333;296.666.667;2012;3;16;6;13;49;3
192.168.202.102;192.168.22.253;3;3;3;123.333.333;295.000.000;2012;3;16;6;13;49;3
192.168.202.102;192.168.23.101;3;3;3;94.617.000.000;79.333.333;2012;3;16;6;13;49;3
192.168.202.102;192.168.22.103;65;65;65;75.753.846;1.176.246.154;2012;3;16;6;13;50;65
192.168.202.102;192.168.22.253;20;20;20;161.550.000;295.000.000;2012;3;16;6;13;50;20
192.168.202.76;192.168.229.156;18;18;18;0.000000;5.751.333.333;2012;3;16;6;13;50;18
192.168.202.102;192.168.25.253;2;2;2;3.642.000.000;299.000.000;2012;3;16;6;13;50;2
192.168.202.102;192.168.26.253;1;1;1;0.000000;292.000.000;2012;3;16;6;13;50;1
192.168.202.112;192.168.28.152;8;8;8;0.000000;21.552.750.000;2012;3;16;6;13;50;8
192.168.202.112;192.168.28.152;2;2;2;828.000.000;188.228.500.000;2012;3;16;6;13;51;2
192.168.202.87;192.168.201.2;34;34;34;0.000000;1.046.117.647;2012;3;16;6;13;51;34
192.168.202.76;192.168.229.156;6;6;6;0.000000;7.974.000.000;2012;3;16;6;13;51;6
192.168.202.102;192.168.25.253;3;3;3;912.666.667;296.666.667;2012;3;16;6;13;51;3
192.168.202.102;192.168.26.253;2;2;2;1.581.500.000;299.000.000;2012;3;16;6;13;51;2
192.168.202.102;192.168.23.103;39;39;39;72.410.256;1.174.820.513;2012;3;16;6;13;51;39
192.168.202.102;192.168.21.253;1;1;1;207.000.000;298.000.000;2012;3;16;6;13;51;1
192.168.202.102;192.168.23.103;109;109;109;86.807.339;1.169.247.706;2012;3;16;6;13;52;109
192.168.202.102;192.168.22.101;1;1;1;0.000000;238.000.000;2012;3;16;6;13;52;1
192.168.202.102;192.168.22.152;1;1;1;0.000000;1.152.000.000;2012;3;16;6;13;52;1
192.168.202.102;192.168.27.101;3;3;3;113.333.333;79.333.333;2012;3;16;6;13;52;3
192.168.28.100;192.168.202.82;1;1;1;94.000.000;0.000000;2012;3;16;6;13;52;1
192.168.202.102;192.168.25.253;3;3;3;94.613.666.667;296.666.667;2012;3;16;6;13;52;3
192.168.202.102;192.168.26.253;1;1;1;0.000000;292.000.000;2012;3;16;6;13;52;1
192.168.202.95;192.168.201.2;25;25;25;2.040.000;22.606.800.000;2012;3;16;6;13;52;25
192.168.202.102;192.168.22.103;6;6;6;54.000.000;1.199.333.333;2012;3;16;6;13;52;6
192.168.202.102;192.168.23.253;1;1;1;106.000.000;302.000.000;2012;3;16;6;13;52;1
192.168.202.102;192.168.23.103;53;53;53;72.830.189;1.189.056.604;2012;3;16;6;13;53;53
192.168.202.95;192.168.201.2;4;4;4;7.250.000;14.734.250.000;2012;3;16;6;13;53;4
192.168.202.102;192.168.23.253;12;12;12;106.000.000;302.000.000;2012;3;16;6;13;53;12
192.168.202.112;192.168.25.152;7;7;7;0.000000;4.754.714.286;2012;3;16;6;13;53;7
192.168.202.112;192.168.23.152;14;14;14;0.000000;2.108.571.429;2012;3;16;6;13;53;14
192.168.202.112;192.168.22.152;7;7;7;0.000000;4.754.714.286;2012;3;16;6;13;53;7
192.168.202.112;192.168.21.152;154;154;154;0.000000;6.967.136.364;2012;3;16;6;13;53;154
192.168.202.102;192.168.27.101;1;1;1;0.000000;238.000.000;2012;3;16;6;13;53;1
192.168.202.102;192.168.26.253;2;2;2;3.642.000.000;299.000.000;2012;3;16;6;13;53;2
192.168.202.102;192.168.23.101;1;1;1;0.000000;238.000.000;2012;3;16;6;13;53;1
192.168.27.100;192.168.202.82;1;1;1;98.000.000;0.000000;2012;3;16;6;13;53;1
192.168.202.102;192.168.23.253;10;10;10;106.000.000;302.000.000;2012;3;16;6;13;54;10
192.168.202.90;192.168.201.2;29;29;29;2.758.621;21.520.931.034;2012;3;16;6;13;54;29
192.168.202.112;192.168.21.152;1;1;1;1.658.000.000;336.012.000.000;2012;3;16;6;13;54;1
192.168.202.112;192.168.22.152;82;82;82;0.000000;9.818.060.976;2012;3;16;6;13;54;82
192.168.202.102;192.168.27.101;2;2;2;1.575.500.000;0.000000;2012;3;16;6;13;54;2
192.168.202.112;192.168.23.152;8;8;8;0.000000;5.756.500.000;2012;3;16;6;13;54;8
192.168.204.70;192.168.202.78;13;13;13;0.000000;1.509.307.692;2012;3;16;6;13;54;13
192.168.202.102;192.168.26.253;3;3;3;916.000.000;296.666.667;2012;3;16;6;13;54;3
192.168.202.112;192.168.25.152;12;12;12;0.000000;1.442.666.667;2012;3;16;6;13;54;12
192.168.202.112;192.168.22.152;12;12;12;138.166.667;49.305.166.667;2012;3;16;6;13;55;12
192.168.202.102;192.168.27.101;1;1;1;0.000000;238.000.000;2012;3;16;6;13;55;1
192.168.204.45;192.168.21.102;2;2;2;0.000000;1.661.500.000;2012;3;16;6;13;55;2
192.168.204.45;192.168.21.101;1;1;1;0.000000;526.000.000;2012;3;16;6;13;55;1
192.168.204.45;192.168.21.202;1;1;1;0.000000;1.098.000.000;2012;3;16;6;13;55;1
192.168.204.45;192.168.21.203;2;2;2;0.000000;5.745.000.000;2012;3;16;6;13;55;2
192.168.202.102;192.168.23.103;6;6;6;54.000.000;1.199.333.333;2012;3;16;6;13;55;6
192.168.204.45;192.168.21.253;3;3;3;0.000000;1.347.666.667;2012;3;16;6;13;55;3
192.168.204.45;192.168.21.252;4;4;4;0.000000;392.000.000;2012;3;16;6;13;55;4
192.168.204.70;192.168.202.78;23;23;23;0.000000;731.739.130;2012;3;16;6;13;55;23
192.168.204.45;192.168.22.101;1;1;1;0.000000;526.000.000;2012;3;16;6;13;55;1
192.168.204.45;192.168.22.102;2;2;2;0.000000;1.661.500.000;2012;3;16;6;13;55;2
192.168.202.102;192.168.24.253;1;1;1;107.000.000;293.000.000;2012;3;16;6;13;55;1
192.168.202.102;192.168.22.253;1;1;1;0.000000;358.000.000;2012;3;16;6;13;55;1
192.168.204.45;192.168.22.103;2;2;2;0.000000;182.500.000;2012;3;16;6;13;55;2
192.168.202.102;192.168.26.253;3;3;3;94.617.000.000;296.666.667;2012;3;16;6;13;55;3
192.168.204.45;192.168.22.152;2;2;2;0.000000;163.000.000;2012;3;16;6;13;55;2
192.168.202.102;192.168.22.101;2;2;2;271.500.000;238.000.000;2012;3;16;6;13;55;2
192.168.202.102;192.168.21.253;1;1;1;0.000000;292.000.000;2012;3;16;6;13;55;1
192.168.204.45;192.168.22.202;1;1;1;0.000000;1.096.000.000;2012;3;16;6;13;55;1
192.168.204.45;192.168.22.203;2;2;2;0.000000;5.745.000.000;2012;3;16;6;13;55;2
192.168.204.45;192.168.22.252;2;2;2;0.000000;739.000.000;2012;3;16;6;13;55;2
192.168.204.45;192.168.22.253;3;3;3;0.000000;1.347.666.667;2012;3;16;6;13;55;3
192.168.202.102;192.168.21.253;2;2;2;170.000.000;299.000.000;2012;3;16;6;13;56;2
192.168.204.70;192.168.202.78;11;11;11;2.181.818;917.090.909;2012;3;16;6;13;56;11
192.168.202.102;192.168.24.101;12;12;12;158.083.333;0.000000;2012;3;16;6;13;56;12
192.168.204.45;192.168.23.101;1;1;1;0.000000;526.000.000;2012;3;16;6;13;56;1
192.168.204.45;192.168.23.102;1;1;1;0.000000;177.000.000;2012;3;16;6;13;56;1
192.168.204.45;192.168.23.103;1;1;1;0.000000;39.000.000;2012;3;16;6;13;56;1
192.168.204.45;192.168.23.152;1;1;1;0.000000;0.000000;2012;3;16;6;13;56;1
192.168.204.45;192.168.23.202;1;1;1;0.000000;1.098.000.000;2012;3;16;6;13;56;1
